Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Browny,1,11,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,9135bafac19da2434053b1d3485e181a,0,"Hey this snowy sister , i wanted to keep her but i already have 3 and my neighbor making a fuss of it . she is beautiful and loving msg here and i shall get back to you",b1c7e0838,4,1
1,Bullet,10,128,0,1,7,0,0,2,2,1,1,2,1,1,0,41326,ef727864b397c5efdd62b15e99a03f0a,0,"bullet is a wonderful, loving dog. the kind that would make you happy to open your front door when you get home. he has boundless amounts of energy, loves attention and is very loyal",5335bfb38,0,1
1,Bunny,36,213,39,2,1,2,7,3,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Bunny is a steady and good natured dog. She is a good watchdog, barks at strangers but generally the perfect companion dog, great for families with kids. She walks well on leash and if you walk her twice a day, she will do her toilet durign walks. Her owner has to rehome due to personal reasons. Please help give her a good home.",29aa0b74b,14,1
1,Burger,78,20,0,1,2,5,7,2,2,2,1,2,1,1,0,41401,d89bcc23f95ca83d10442f22c4452954,0,He is energitic and friendly.,10a093758,0,1
1,Buttercup,84,97,0,2,2,0,0,3,2,1,1,1,2,1,0,41326,b510da8ae0346201825158f7860ef4cc,0,Buttercup's the name of my dog and a female one too. I have till Monday .10. to find her a temporary home as I can't send her back to my parent home due to flies season now and it would effect her. If anyone love dogs and staying with PJ area who wont mind me putting her there till buttercup gets well...so would be easier for me to come bath and apply her dressing. That's what doc recommend me to do. Till i find her a new home. I will pay for her food too. If anyone out there is reading this and don't mind having buttercup please do contact me at -. would really appreciate... thanks,610246129,1,1
1,Candee,27,76,0,2,1,7,0,3,1,1,1,2,1,1,100,41326,99c608c0633d9814487d6c682ddae78e,0,Candy was found on 24 November at Kelana Jaya one fine morning. She was walking aimlessly along the bus stop and was nearly knocked down by cars plying along the SS7/2. Dog appeared dehydated and seemed to be wihtout food for probably a week. Dog is now boarded at a clinic and was found having heartworm Stage 1. As to date dog is now undergoing treatment and needs to go to a good home once treatment is completed. Has good temparent and is well behaved. good guard dog.,8a7860ee2,1,1
1,Charlie Obi,48,218,0,1,2,5,7,2,3,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Charlie aka Obi was found by another rescuer, with his hair all matted up and dirty. He has been groomed, treated and neutered. He is a good watchdog but need a firm owner who has time to walk him twice a day. He knows simple command like sit. Active, adventurous and a very good watchdog. Doesn't like to be caged or tied up. Weighs 11 kgs. Best as single dog. Loves human attention and affection. Will need occasional grooming for his fur. Please call if you can give him a good home.",9397426ea,3,1
1,Chester,48,69,0,1,5,0,0,2,2,1,1,1,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,"For serious adopters only! If you are interested in adopting, kindly contact by Call/ SMS/ Whatapps. Requirements for Adoption: ========================= All adoptions are subject to an interview and house check. Cost of vaccinations and neutering to be borne by adopter..",24361123a,5,1
1,Chihuahua Mix,7,60,60,2,5,7,0,1,1,1,1,1,1,1,0,41332,d7319c0d012e44d9439cacbe291a1881,0,Hi. Animal Lover Out There! *Lovely* pet free Adopt. 7month old Chihuahua Mix Pincher Female Cream Color Both Done Vaccine & spayed Location: Seremban (Own pick up) FREE for adopt Call: Ms.Chan,15b5da7f8,3,1
1,Chocolat,19,141,0,1,2,0,0,3,1,1,1,1,1,1,0,41326,ff2706dc254bc6be344700ca26e7d14a,0,"Chocolat is very friendly and playful. Healthy, active...love kids and other dogs. Neutered, well trained, respectful, etc.... Looking for a loving and caring family preferably with kids or other dog. Freedom is his moto....well behaved on leach for a daily walk and used to be free all day in garden and house.",0058586f1,3,1
1,Christmas,8,213,213,2,2,5,7,1,2,2,2,1,1,1,50,41326,6f40a7acfad5cc0bb3e44591ea446c05,0,"Very friendly and loving small sized Spitz. Female, spayed. Very good with children. Small size easily managed.",8988d22a5,4,1
1,Chubby,26,152,0,2,2,0,0,1,2,1,1,2,1,1,100,41401,76fb892e81fe62a9f3cdeb251ad0b0db,0,"# Not adopted, is to help raise # Dog food, shower fluids, see a doctor, we are all arranged # When we do, we will get the dog back # Each month we will give back to you pay rm back to your # Every week I will come to see my dog",10eaafcd9,2,1
1,CICI,51,179,205,2,1,0,0,1,2,1,1,3,1,1,50,41401,7db25113c5a965bf2cc6abf3dece24bb,0,"Cici follow my wife more than 4years. Recently she was gave birth and currently no time to take care of the dog. She is cute,active, healthy and adorable. My wife wish to look for a person who is caring and love the dog. Jason",8b17616d3,3,1
1,Cindy,30,213,0,2,3,4,7,2,2,1,1,1,1,1,0,41401,3994d52dd32ae156b65504cb0079f96c,0,She's pretty.,372433bc5,4,1
1,CJ,2,154,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,338061b38713d07096c3edc7ea018fed,0,FOUND HIM ON THE ROAD DURING A HEAVY DOWNPOUR ! RESCUED HIM AND HOPE TO FIND HIM A RESPONSIBLE OWNER,26fdc2915,0,1
1,Clover,24,218,103,2,1,2,5,3,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Clover is a gorgeous dog. She was rescued and adopted as a pup but her owner has to find her a new home due to financial issues. She is timid and loves being in the house. She will take time to warm up to people. Can be a good watchdog as she barks at strangers but will run off. If you are looking for a quiet companion, Clover is the one. She is sweet and gentle and is happy to be on her own or with other smaller dogs. Ok with cats too. No tying up or caging, good for both out or indoors. Please call if interested.",906083f6c,2,1
1,Coco,84,109,0,1,2,5,0,2,2,1,1,1,2,1,0,41326,41385402b70b672a84453b8be444c2e4,0,"According to the Vet, Coco (d dog) is 7 years old. He was abused by his previous owner by tying him up, day and night; providing very little food, water and shelter. When Coco's testicles became inflammed (not sure how that came about), Coco's prev.owner kicked him out of the house. Coco remained faithful and waited outside the prev.owner's house although with great pain. The prev.owner would then use a cane to whip him and use pesticides to spray onto his inflammed region. My friend saw and rescused the dog. My friend then approached me to foster Coco (to nurse him back to health). My hubby agreed with the condition that Coco to be adopted after he is well and fit as Hubby is not an animal lover. Coco has been with us for slightly over 1 month now. Not only has Coco recovered fully; I have neutered Coco as well as dewormed and vaccinated him. I would like to find a good, loving and nurturing home for Coco as I have promised my hubby earlier on. Coco is a protective but not agressive dog. He is a good family dog and esp loves children. He doesnt bark unncessarily. He is fun loving, active and loveable. Coco deserves a second chance and I know he is now ready to be love and love his new found family. I am not very familiar of his past but I do know that he is a very loyal dog to us.",9a770c49a,1,1
1,Coco,48,182,205,1,1,2,5,1,1,1,1,2,1,1,0,41326,2488c92304e1dfe9d9dc0f5f144e5774,0,Friendly guy... Doesn't bark but very energetic.,ab0609017,3,1
1,Cowboy,12,20,213,1,1,2,7,2,1,1,1,1,1,1,0,41336,db2c7368512839ef5c555202d8e48909,0,√ pls ensure that you and your family are agreed to have him as yr family member. √ pls do not leash / cage him all the time. √ we may follow up time to time.,d01112d4a,2,1
1,Creamy,72,109,0,2,3,5,0,3,3,1,1,1,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,FOR serious adopters only! Requirements for Adoption: ========================= All adoptions are subject to an interview and house check. Cost of vaccinations and neutering to be borne by adopter. Vaccinations and neutering/spaying .,1751240fe,0,1
1,Cute White Poodle Mix,21,179,0,1,7,0,0,1,2,1,1,2,1,1,450,41401,7554c021369141293bf535340069430e,0,"This is my cute lovely doggie, his name is Jack, Due to my personal reasons, i must let it go to new good owner. Hope someone can care, love and being nice to him. Anyone interested pls whatsapp or sms me at Chris. Thank you for viewing this post and hope to share it.",b121d3be8,4,1
1,Dale (female),72,179,218,2,6,0,0,2,2,1,1,1,1,1,200,41326,2864803699884df90ac135583b02ec70,0,"Despite the name, Dale is female. She's a loving girl that would happily keep you company. Her fur is soft and somewhere between that of a poodle and terrier. PacPac is an affectionate and gentle puppy. We have over one hundred gorgeous rescued dogs available for adoption at our rehabilitation centre in Bandar Makhota Cheras. We are looking for loving homes that can offer: *a clean environment with no cages or chains *regular exercise and affection *adequate nutrition and healthcare All adoptions require a house-check before being finalised. www.klpoochresortandrescue.org",e63a7dd84,1,1
1,Dashy,10,128,129,1,2,7,0,2,1,1,1,2,1,1,0,41326,eba537a4ccf6f175a6dfd79555df0ed1,0,"i was working frm home last time but i've accepted a new job recently which requires me to travel extensively. so i have no time to spend with my beloved jrt. i would love to keep him if i could but that would mean more time in boarding homes for him n more alone time without me. my jrt is less than a year old, active, people friendly, healthy, understands a few basic commands, loves walks in the park etc. he has a microchip n mka cert as well. if anyone of u out there would like to adopt him, do contact me. the person who wishes to adopt him has to be a dog-lover n responsible. i have not taken his latest photos but u can view his puppy photos in",ff78347b7,0,1
1,Delfee,120,141,0,2,5,0,0,3,1,1,2,1,2,1,0,41401,9cc85338d8ec7733ff1f400181246430,0,Urine infection,dc8caa6d2,0,1
1,Dolly,12,205,0,2,1,7,0,1,3,1,1,2,1,1,650,41326,7e1235821d7dd0a583717d515880ea4c,0,"Our family adopted dolly a few months ago as her original owners abandoned her. After lots of care she is now ready and healthy to be adopted! She had a skin and flee problem which is now fully cured! Very intelligent and loving dog, and a great companion she follows you around like a shadow! Looking for a loving family! If interested please WhatsApp or sms. location Bandar utama",67ef0c9a6,2,1
1,Doodlesy,5,200,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,c7b8290120799422772ee8ec043e0b97,0,"Anyone interested to give little Doodles a loving home? She's a Sharpei mix, 5,5 months old, vaccinated and de-wormed. She will be soon spayed. Her tail has been through some accident and is a permanent zig-zag squiggle which is kind of the inspiration for her name. Doodles loves loves loves human contact and some of her favorite things are digging into comfortable positions around our legs when we sit on the floor. However, she is still a little timid and also fairly energetic. She should mellow as she grows up, we think her personality is one of the energetic side. Please, give her a chance as she needs her forever loving home :-)",db2d1ccaf,11,1
1,Doosan,7,237,218,1,5,0,0,2,2,1,1,1,1,1,250,41326,001e42763024f9d4abe31e79472b1827,0,Doosan is a good watch dog. Loves people. Sweet temperament. Was found with broken hip. Surgery was done to repair his hip. He is fully vaccinated and neutered.,628fd5227,3,1
1,DUDU,30,205,169,1,7,0,0,2,2,1,1,1,1,1,500,41330,58e63e8dcef746182293d17861ad33f0,0,"Dudu is a very active shihtzu-Pekingese mixed with whole body covered fur, the only thing about him is he very friendly to human and never bark much unless you leave him without food for long.",77035285f,4,1
1,Fluffy,12,205,205,1,1,2,7,1,3,1,1,1,1,1,300,41401,f416c9d11e15ea886ab1e605ffd7c843,0,Very friendly and playful male dog Love food and sleep Will follow around everywhere n cuddle any human friend. Sadly i have to give it up i adopted it but my poodle is not getting along so just taking the adoption fee i paid for it.,61dc8345a,5,1
1,Freya Tumbleweed,84,26,0,2,1,2,0,3,2,1,1,1,2,1,600,41401,83ee6a3003e50fd52840585857eb4fa5,0,"STILL LOOKING FOR A GOOD HOME FOR ADOPTION: Serious enquirers only ( Experienced dog owners preferred) within the Klang valley. Message from Ex-foster mummy: With a heavy heart I must find her a good home where she is allowed to be dog and be happy. She has been through a lot, I only wish the best for her. Will care for her till she get a home. Terms and Condition: There will be an Adoption fee, PM me and we'll go through a interview process, if successful home visit must be allowed before handing over the dog. Bi-monthly home visit to check up on the dog. Health status: Mild Hip Dysplasia, other than that overall healthy spayed, vaccinated. Location: currently in Ipoh (grandma's house) Summary: I’m Freya Tumbleweed a 7 year old Belgian Shepherd Malinois. I was previously a skinny 13kgs, malnourished abandoned dog found on the streets in Klang until a kind hearted Samaritan found me and posted up about me on Facebook requesting for help. Foster mummy’s friend responded and took me to a vet and a couple of days I was handed over to my foster mummy. I was diagnosed with HeartWorm thankfully it was only Stage 1, I was put on a safer treatment a combination of Doxycycline and HeartGard (Ivermectin) for 6 months. I stayed in foster mummy’s care for close to a year, making sure I was totally recovered and was then send for spaying, I was suspected to be used for breeding. I couldn’t stay too long at foster mummy’s house mainly it was because I couldn’t get along with 2 out of 4 dogs that live there and I had to stay indoors leashed because of foster mummy’s cats safety ( I still had my daily twice a day walks though) and foster mummy and family felt bad for me. On the 11th of November I was send to my foster mummy’s ( now ex-foster mummy) grandma’s house which is 2 hours away since they were looking for another dog to help watch over the house. I managed to adapt myself to my new environment pretty quick. Unfortunately on the 14th of December, I managed to escape the backyard fence through a hole I managed to find and escape to find my friend ( nobody was at home except Grandma). Grandma spotted me and wanted to bring me back, I got a little overzealous over grandma trying to leash me I accidentally caused my grandma to fall (she is in recovery but slow). Grandma now prefers I go back with Ex-foster mummy and other family agree for the sake of her safety. Ex-foster mummy says I’m overall a good/watch dog but I get overzealous at times and I like to jump hug people that is kind of a problem. Long story short Ex-foster mummy is now looking at finding me a new home that has a nice size compound and family that will give me the LOVE/ATTENTION/DISCIPLINE/EXERCISE I need. I get on well in general with other dogs provided they are nice and friendly; I DON’T do well with AGGRESSIVE/CRAZY/DOMINANT DOGS. I will definitely love my humans maybe a tad bit too much, I get along with children (preferably 10 years old and above). I have mild Hip Dysplasia, I will need to take Glucosamine daily. I have thunder/fireworks Phobia! kindly contact me through facebook PM",1fba9cbc9,4,1
1,Gege,36,141,0,1,5,0,0,2,2,2,1,2,1,1,200,41330,347de44c553894d19baecdc12de89b49,0,"This is a lab mixed. Rescued from the road. Gege is playful, friendly and quite smart. Future owner should have time to play with him and brush his fur. I recommend Furminator. He loves water, so his fur is always dirty. Currently feeding raw. Fur is shinier and poop has no smell at all.",919ebd16f,2,1
1,Gizmo,48,147,0,1,7,0,0,1,2,1,1,3,2,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,"Gizmo had an infection on 1 eye which has been operated and removed. All healed well, but he only has 1 eye left. Which does not effect his loveable self and eagerness to get a big hug.",0935ab38b,1,1
1,Golden,15,109,0,1,2,3,0,3,2,1,1,3,1,1,0,41401,e792ccc933ee8951680f48c0d06ce563,0,"Clever dog. Learn tricks with less than 10 repetition. Know simple skills of Sit, come, go, eat, stop, down and Hand. Will follow you in and out and everywhere you go. Sleep beside you whenever possible. Very Healthy Condition, likes to play with kids, favourite game: Fetch ball.",74f4cfdf6,0,1
1,GunGun (means Baby In Hindi),14,105,103,2,1,3,7,1,2,1,1,2,1,1,150,41326,9a6b5f7018a1ce7d4854e8bbe0bf72a0,0,"She is a very friendly dog, She love people to sayang her soooo much. Very playfull..... and she's really take care of our house.",d6b0d8aa9,3,1
1,Happy,24,205,218,2,3,5,0,1,3,1,1,2,1,1,0,41326,114fd4a55ac016345716551b7bb6dd7a,0,"Happy is a 2 year old Shih Tzu Terrier mix. Her current owner is looking for a new home for this baby girl as he works till late nightsand she tends to be left home alone most of the time. She is playful, smart and friendly and would make a perfect companion for kids even. if anyone is interested in adopting this cute baby. please do drop me a message or a call. as Happy hasn't been spayed yet the only condition for her adoption is for her new family to cover the cost for spaying and she will only be handed over after the spaying has been done.",52a88696e,1,1
1,Harry,48,103,0,1,1,3,0,3,2,1,1,2,1,1,350,41401,a7fed5caba65238310d8dc20c4177eb7,0,His very frendly n playful just letting him go because I am moving to overseas working offer letting my one n only baby to a Gud n caring pet lover hope he will be heppy in his new family If intrested u may Whatsapp me immediately He will be given with full documentary such as Birt cert Vaccination records MKA cert Micro chip document,e95bb9197,2,1
1,Harry,4,205,0,1,2,5,6,1,3,3,1,2,1,1,500,41326,7e1235821d7dd0a583717d515880ea4c,0,Just rescued this little guy from a breeder! Hes only a baby around 3-4 months. We nursed him back to health but he still has a slight flea problem which can be cured. I already have a dog so i cant keep him. Hes very cute. Hes not used to being around people as he was in a cage for so long so he is abit scared. Looking for a loving home ! Rm Location: damansara jaya whatsapp,9593c0350,3,1
1,Honey,54,179,0,2,2,0,0,2,2,1,1,1,1,1,200,41401,8812266101ad3d9effddf7d1cba6722a,0,4 Years Poodle for adoption Adoption fees may apply. Prefer Working Adult. Location Johor Bahru. For more information kindly Whatsapp me at Thx,13426c720,8,1
1,Honey,36,179,0,2,5,0,0,1,1,1,1,3,1,1,400,41401,b06d3d0083c299c3c24a653d024268e8,0,"She is lovely , but I need to put her up for adoption as I am too busy , feeling bad for not being hv enough time to take care of her , so I would like to find another lovely n responsible people to love her. She is a tiny poodle , weight about 1.5 kg . For serious adopter please leave a message. Tq",ac9feb346,1,1
1,Hootch,48,213,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,f618c252b620f0bc229e1b717fce863d,0,"She is my dog for 4 years...... but i need to give her away bcos i do not have enough time to give her attention therefore i have no choice but to put her up for adoption...........she is fun , loving ,caring, needs attention and she likes to play :)..... pls contact me if interested:(sanjay)",e0a1e1ecd,0,1
1,Husky,96,119,0,2,2,0,0,3,2,1,1,1,1,1,350,41401,d9aa9c590336c5a09770636dc04fad02,0,We found him the near the street at Sungai Long. Hope someone can give her a forever home.,d2f3db726,2,1
1,Jackie,72,26,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,6e01557fa1ba1fa0b1fa133df16411d7,0,"Jackie is a female Belgian Shepherd. She is energetic and requires big space for her to run around. She is eager to please her owner and as a female dog, she is affectionate. She was staying with a friend who wanted a Belgian and she mixed well with my friend's female German Shepherd. Recently my friend's own German Shepherd delivered a puppy. It was then these two start fighting; maybe because of the GS protective instinct and Jackie's jealousy. I am not sure. I took jackie to my house but I cannot keep her long. I have 2 dogs currently. My house compound is not big for 3 dogs to roam around. If anyone would love to have a Belgian, please contact me. I hope that you are a dog lover and will look after her as your own. We can arrange a time for viewing at my place. You can contact me at . Thanks.",9862e5dfe,4,1
1,Jaq Jaq,19,128,0,1,1,2,7,2,1,1,1,2,1,1,500,41326,e746f21073ef315ae1c1a2686750f499,0,"JaqJaq is always hungering for attention. If you're a Jack Russell lover, he's definitely one of the best dog ever!! we are so in love with jaq the first time we saw him and we tried showering him with love. the fact is that he needs more where we both working ppl couldn't offer. So we are putting him up for adoption with a minimal fee. strictly only for CARING owners so we may need to know more about you before letting him go. And we may need to say him once in a while. We love him TAT much!! so JaqJaq is a pure breed Jack Russell Terrier, with microchip and MKA cert. So do let us know. We want him to have a better place asap!! SMS me . Thanks!",dd579722a,4,1
1,Jasz Michael,60,195,0,1,6,0,0,2,2,1,1,1,1,1,0,41401,f6593a1c5d44e6b10048105280701642,0,"Looking for a temporary foster home from September to the end of October. He is a very obedient, well-behaved and quiet dog. Lots of fun to have around. Looking for a nice home for two months, expenditure with regards to food will be covered.",dae92dd61,3,1
1,Jerry,50,60,205,1,2,0,0,2,1,2,2,1,1,1,0,41336,fa54aeb5dff9692d051f38534ccda248,0,jerry is a clever and friendly dog. if u are interested plz watsapp me,3e158c21e,3,1
1,Joci Chai^^,29,179,0,1,2,5,0,1,1,1,1,1,1,1,150,41327,9480def4f8e7bd4fbe8aa4de9a6d8ea4,0,"My poodle name joci,is a very active and protective dog...he need a owner that is patient and love him so much....i feel really very sad wan separate with my lovely dog due to moving to other country...quarantine is a very suffer for a dog,hope that joci can get a good owner that can give him a happy family.....if interested pls contact me",0e6b24bc4,1,1
1,Joey,95,214,0,2,2,0,0,3,1,1,1,1,1,1,0,41326,730ba6cb999ac7dd2290838b64866bce,0,"It was bought from a private breeder in Rawang and brought home to be a companion of my existing pet, Rock. Joey has a very round head. She had been pregnant but miscarried, we had her neutered after the incident.",d476272d7,2,1
1,Jojo,17,189,0,2,2,0,0,3,1,2,2,2,1,1,200,41326,e928450b5c3ee09ec5c378459a043916,0,"#Pitbull crossed Rottweiler. She is very friendly, the reason up for adoption because lack of time to accompany her, she deserves to have a better home.",77b247a02,2,1
1,Junior,36,69,0,1,5,0,0,2,3,1,1,1,1,1,200,41401,da7f0170c84e4a3bfa71ca5c51a3c917,0,"Loving, sweet and gentle temper dog. Very affectionate, good for companionship. Looking for caring and loving adopter for him. I have too many dogs myself and recent years I am jobless, so cannot keep so many pets anymore. One of its eye is cataract. Adoption fee is imposed because to make sure the genuine adopter's generousity in its welfare.",67db5accd,1,1
1,Kato,6,195,218,1,5,6,0,2,2,1,1,2,1,1,200,41327,f1d2834a4c3f6a7765813cfb53d9e01b,0,"Very healthy,playful,docile,quiet. Very happy puppy. But needs attention and love. I have limited time for the puppy",973278f56,2,1
1,Knotti,36,205,195,1,1,2,6,1,2,1,1,2,1,1,0,41336,910667dedaf1fe29ea9c9c2aee0830fd,0,Homely and adorable ...looking for a garden-home.,79ec57bd7,0,1
1,Knotti/Knot Knot,29,205,195,1,1,2,6,1,2,1,1,2,1,1,0,41336,910667dedaf1fe29ea9c9c2aee0830fd,0,"Gift from an aunt whose schnauzer gave birth to several healthy puppies. A very, very affectionate dog. Unable to keep him since I live in an apartment. LOOKING FOR A NICE, HAPPY HOME WITH A GARDEN.",245d6e033,1,1
1,Labrador Mix,84,141,0,2,2,5,0,3,1,1,1,1,1,1,0,41401,fd5457d594938e4ece766cae6eaea6a5,0,"Dear everyone, My friend found a Labrador Mix on street, we think it lost or abandoned by owner. My friend bring her to spayed and take care of her until healthy. Now we looking a lovely home for her, any interest kindly contact my friend : (li mei) Adopt without Shop Thank you. =] ********************************************* 各位好， 我朋友在路边发现了一只拉布拉多犬，并救起来。不知它是走失了或是被遗弃了。我朋友带它结扎与把它照顾得健康了。 现在是时候帮它找个安乐窝 有兴趣者请联络我朋友 : (li mei) 谢绝玩弄哦 领养代替购买 谢谢。",14155e8c0,1,1
1,Lala-chan,8,173,0,2,2,7,0,3,1,1,1,2,1,1,100,41326,04190b7028ad7eb45266ba57e85635b9,0,"Lala was rescued from a not very well maintained dog kennels and she was in very bad shape when she first came. Slowly she became a very social and sensitive dog. She is very loving and loyal to humans and has very good social skills with other dogs and even small animals such as cats and squirrels. She is a very good listener and responds well to training. She loves to do what she is told to make her owner happy. Very active and loves to go outdoors and responds well with leash and collar training. Knows how to come, sit, go and to pee in the right place. She is not a guard dog, she is a family dog that spends most of her time indoors with the family rather than outside snooping around ! If you cannot reach me by phone call please whatsapp me on",01958f464,4,1
1,Lassie,36,70,0,1,1,2,7,3,2,1,1,1,1,1,0,41326,bad7e6bd970d0303063be79270401e54,0,Lassie. Needs A Home. Will Provide 8kg Dog Food every month till December . Willing to drive the dog to your house. Will be given to PAWS PJ today at 4pm.,edf80e3cc,1,1
1,Latte,1,76,218,2,1,7,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Latte is an extremely smart and happy puppy. Excellent watchdog. She currently weighs about 20 kgs. Active, very alert and clever. Loves to be with people, follow you around and easy to train. Good as a single dog. Toilet trained on grass. Great as family dog cum watchdog. Vaccination and neutering are compulsory, cost to be borne by adopter. Please call if you can give her a good home.",4733d5e7a,27,1
1,Lay,36,128,0,1,2,7,0,2,1,1,1,2,1,1,0,41336,f3e7da261aa42410a27bfca0d9dea386,0,"I believe he's been abandoned by his owner few months ago. He came to my house last two months ago, I named him Lay. Lay is very obey and doesn't bark, if only he wants to get your attention or bring him out for walk. No adoption fee is required, as long as you can give him a HOME. Take him as your family and love him unconditionally. People living in Johor are welcome.",1cc66d907,3,1
1,Leo,96,179,169,1,3,0,0,2,2,2,1,2,1,1,0,41327,298638aa4fa636c30eb5f4f8bdab5a66,0,"Free Adoption !!! It's a mixed of Pekingese & Puddle. 8 years old. Reason to let go for adoption because of inconvenience (family member in medical care) Will given all accessories of puppy included the cage , hair shampoo, & etc.",9493ee8ee,2,1
1,Linda,48,152,0,2,1,2,3,2,1,1,1,1,1,1,0,41401,976a90e06328cebec6ad7498cdde2e69,0,Found in pandan jaya cheras area. Already three weeks.,fde52ef8f,3,1
1,Little White,10,128,0,2,2,7,0,1,1,1,1,2,1,1,50,41336,5ffb4dff2c73dbcd6223ecc4ce03c5cd,0,"Given by relative. Currently I'm working in outstation,no time to take care of it.need to find a petlover who can give it a home. Prefer Muar adopter Wechat ID: sgline",2599e55c5,2,1
1,Loki,96,78,0,1,1,0,0,3,1,1,1,2,2,1,0,41326,e41e0a0a51670fc1d49ab2cd86e7ffd1,0,"I found Loki wandering outside an LRT station. He was bone thin and dehydrated. So after eating all my food and daily exercise, he is now strong but still thin. Extremely loyal and loving, although looks terrifying.",2d79572ae,1,1
1,Lucky,57,179,0,2,2,0,0,2,2,1,1,2,1,1,250,41324,855640e7b44be14251def935c13f98c0,0,She is friendly and potty trained. Very smart & intelligent. Looking for someone are really love her.,e3fb26abc,1,1
1,Maaya,48,206,0,2,2,0,0,2,2,1,1,2,1,1,0,41401,e770913c57fc1cb8b0fe3acb92b2c7f5,0,"4 year old female siberian husky for adoption to a loving home,preferably someone who has/had experience with huskies,very loving and gentle love kids,owner terminally ill and haven't got much time left (going to die soon),i have been getting a lot of inquiries and some of them are pure nonsense..here are the rules,if you cant understand i strongly suggest you get a dictionary... 1.She is a living being.Stop asking as if i am giving away a free object. 2.I am not going to give her until i am physically unable to care for her (huskies require a lot of patience,if you can't even have the patience to wait for a couple of months, don't even bother asking) 3.Stop asking for more pictures,i know some are concerned about scammers,for god's sake if i were a scammer i would ask you a gazzillion dollars before i let my dog go.. 4. Stop asking me you need to adopt urgently!! she is not a paramedic..so whats all that urgency about? 5.yes she will be spayed before i give her. 6.I am going to die soon..so i really don't give a shit what you think of me. hopefully this will filter the unnecessary people who just wants to breed or make use of my baby..genuine good hearted animal lovers are welcome..sorry for being straight forward.",370d17232,1,1
1,Manis,10,44,76,2,2,7,0,2,1,1,1,1,1,1,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"This is Manis she was adopted during an SOS adoption drive last summer, loved dearly until it was brought to our attention that the adopters had a human baby, now no longer in the house, malnourished and skinny needs a new loving home, shes a beautiful girl, its so sad, you can see her bones, she is very sweet and confused. xx",0e9c1385c,2,1
1,Matt,48,178,0,1,3,0,0,1,2,1,1,2,1,1,0,41401,c045aa7fc79a7766e2684b3b4f7b708a,0,My name is Mat. I'm a Pomeranian. 4 years old. Male. Friendly and adorable. Pls adopt me. contact:,20845a37b,1,1
1,Max,36,20,0,1,1,2,7,2,1,1,1,2,1,1,550,41401,a68211a6136cd8c931bf96cea55ba801,0,"Max is an healthy, active and very adorable dog. He know basic command and was toilet trained. Max is not a guard dog and he need companion. He is playful and active. When owner is busy, he know to play with his toy and he is happy when u spend time with him. Letting go because have not enough time to take care him. Please call me if you are a serious dog lover. Adoption fees is applies.",3e411bd12,3,1
1,Max,72,152,0,1,2,0,0,1,1,1,1,2,2,1,0,41326,625583ed235ba0403552ae313ce0d9fe,0,Found by rescuer near her house in Kota Kemuning. I am helping to get him adopted online. Has a heart condition. We can also provide monetary contributions to anyone who is willing to foster Max.,6f93a41c5,4,1
1,Max,48,173,0,1,2,7,0,3,1,1,1,1,1,1,350,41326,2d9d2d0074277b7dab8fc3a222931c42,0,Pls give him a home....Max friendly with human but not friendly with another dog....if u don't have another dog at home and u not consider to take another dog then u can adopt max... The adoption fees is included neutred and vaccine fees... Terms and conditions applies. .. If u interested pls contact me ( Cammy ),117059fe3,5,1
1,Max,36,182,173,1,2,7,0,3,1,1,1,1,2,1,0,41401,4c30656b14f7a52cfce1f62b87afa693,0,Hi 👋 Here's a pit bull mixed sha pei looking for a lovely house. Found maggot wound & abandon on May. Currently admit to the Vet (as attach) by KV. Please contact KV.,ee8ddae7b,1,1
1,May,36,109,0,2,3,0,0,3,2,1,1,1,1,1,0,41401,c62dfbbf0b469f202c8ba00f50f6e256,0,quite and adorabl........... very sensitive about food....... need a good owner who is very loves of dog.......... if interested pls call,1045bb4c4,0,1
1,Mei Mei,36,141,0,2,4,0,0,2,1,2,1,1,1,1,0,41330,347de44c553894d19baecdc12de89b49,0,Mei Mei is very shy. But very gentle and friendly even to children. She's not barky and likes to hop when excited. Currently feeding on raw. so her fur is shinier and healthier. Poop no smell.,fd717a456,1,1
